id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
16853,Men,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Idee Men Funky Eyewear Green Sunglasses,data/subset\images\16853.jpg
14908,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Women Funky Blue Sunglasses,data/subset\images\14908.jpg
16846,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,data/subset\images\16846.jpg
16891,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Police Men Casual Black Sunglasses,data/subset\images\16891.jpg
48216,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,data/subset\images\48216.jpg
28285,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Black Sunglasses,data/subset\images\28285.jpg
28308,Men,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Fastrack Men Sunglasses P119BR2,data/subset\images\28308.jpg
49670,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,data/subset\images\49670.jpg
16862,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Idee Women Funky Eyewear Blue Sunglasses,data/subset\images\16862.jpg
29957,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Cat Men Metal Sunglasses,data/subset\images\29957.jpg
28208,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Metallic Sunglasses,data/subset\images\28208.jpg
8643,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Bikers Green Sunglasses,data/subset\images\8643.jpg
51730,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Allen Solly Women Purple Sunglass,data/subset\images\51730.jpg
8696,Women,Accessories,Eyewear,Sunglasses,Red,Winter,2016.0,Casual,Fastrack Women Hip Hop Red Sunglasses,data/subset\images\8696.jpg
29877,Men,Accessories,Eyewear,Sunglasses,Black,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1020-205,data/subset\images\29877.jpg
17334,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Unisex Casual Sunglasses,data/subset\images\17334.jpg
28209,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men High Street Black Sunglasses,data/subset\images\28209.jpg
49666,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,data/subset\images\49666.jpg
48202,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Blue Sunglasses,data/subset\images\48202.jpg
28282,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Fastrack Women Purple Sunglasses,data/subset\images\28282.jpg
14907,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Women Funky Brown Sunglasses,data/subset\images\14907.jpg
28182,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Ray-Ban Men Aviator Copper Sunglasses,data/subset\images\28182.jpg
58527,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Unisex Sunglasses,data/subset\images\58527.jpg
51700,Unisex,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Van Heusen Unisex Brown Aviator Sunglasses VH217-C1,data/subset\images\51700.jpg
48196,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,data/subset\images\48196.jpg
29128,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Vogue Women Blue Sunglasses,data/subset\images\29128.jpg
8661,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Unisex Hip Hop Brown Sunglasses,data/subset\images\8661.jpg
38240,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,data/subset\images\38240.jpg
29135,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Vogue Women Brown Sunglasses,data/subset\images\29135.jpg
38181,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Miami Blues Women Sunglasses,data/subset\images\38181.jpg
28161,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,data/subset\images\28161.jpg
16084,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Mayhem Women Gradiant Sunglasses MAYS-9007-201,data/subset\images\16084.jpg
29132,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Vogue Women Black Sunglasses,data/subset\images\29132.jpg
28394,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Women Black Sunglasses,data/subset\images\28394.jpg
21312,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Celine Dion Women Brown Frame Sunglasses,data/subset\images\21312.jpg
41519,Men,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Basics Men Aviator Sunglasses,data/subset\images\41519.jpg
8768,Unisex,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Fastrack Unisex Sport Blue Sunglasses,data/subset\images\8768.jpg
16091,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,M tv Men My Fab Eyewear Black Sunglasses,data/subset\images\16091.jpg
51666,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Aviator Sunglasses LP218-C2,data/subset\images\51666.jpg
51663,Men,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Louis Philippe Men Green Sunglasses,data/subset\images\51663.jpg
49662,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Sunglass,data/subset\images\49662.jpg
17601,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Cat Men Classic Grey Sunglasses,data/subset\images\17601.jpg
48208,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,data/subset\images\48208.jpg
29869,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1023-205d,data/subset\images\29869.jpg
58531,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Unisex Sunglasses,data/subset\images\58531.jpg
29963,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Cat Men Sheet Sunglasses,data/subset\images\29963.jpg
38163,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Miami Blues Men Sunglasses,data/subset\images\38163.jpg
17309,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,data/subset\images\17309.jpg
16894,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Police Men Casual Blue Sunglasses,data/subset\images\16894.jpg
21282,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Unisex Aviator Sunglasses AS201-C1,data/subset\images\21282.jpg
23714,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,data/subset\images\23714.jpg
17224,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses,data/subset\images\17224.jpg
8713,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Unisex Brown Sunglasses,data/subset\images\8713.jpg
28426,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Idee Men White Sunglasses,data/subset\images\28426.jpg
49674,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,data/subset\images\49674.jpg
23790,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Oakley Men Pit Bull Black Sunglasses,data/subset\images\23790.jpg
29134,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Vogue Women Black Sunglasses,data/subset\images\29134.jpg
30665,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,data/subset\images\30665.jpg
28154,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Wayfarer Sunglasses,data/subset\images\28154.jpg
51708,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH214-C3,data/subset\images\51708.jpg
23746,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Ray-Ban Unisex Highstreet Sunglasses,data/subset\images\23746.jpg
23745,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Unisex Highstreet Sunglasses,data/subset\images\23745.jpg
48223,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Women Brown Sunglasses,data/subset\images\48223.jpg
28163,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,data/subset\images\28163.jpg
8636,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex FTML002GLGP1 Black Sunglass,data/subset\images\8636.jpg
38212,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Polaroid Men Sunglasses,data/subset\images\38212.jpg
48198,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,data/subset\images\48198.jpg
8680,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Women Campus Brown Sunglasses,data/subset\images\8680.jpg
8681,Unisex,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Fastrack Unisex Sunglasses,data/subset\images\8681.jpg
16101,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,M tv Women My Fab Eyewear Brown Sunglasses,data/subset\images\16101.jpg
8690,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Unisex Sunglasses P089BR2,data/subset\images\8690.jpg
30567,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Opium Men Black Sunglass,data/subset\images\30567.jpg
29885,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Mayhem Women Sunglasses 1018-103,data/subset\images\29885.jpg
21308,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Celine Dion Women Grey Frame Sunglasses,data/subset\images\21308.jpg
28310,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Fastrack Men Silver Sunglasses,data/subset\images\28310.jpg
16107,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,M tv Women My Fab Eyewear Black Sunglasses,data/subset\images\16107.jpg
28296,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Sunglasses,data/subset\images\28296.jpg
8664,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Sport Black Sunglasses,data/subset\images\8664.jpg
16884,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Police Men Casual Brown Sunglasses,data/subset\images\16884.jpg
28402,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Women Brown Sunglasses,data/subset\images\28402.jpg
28363,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Idee Men Copper Sunglasses,data/subset\images\28363.jpg
23740,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Ray-Ban Women Cats Sunglasses,data/subset\images\23740.jpg
51680,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Louis Philippe Men Aviator Sunglasses LP208-C3,data/subset\images\51680.jpg
48195,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,data/subset\images\48195.jpg
8614,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Unisex Brown Gradient Sunglasses,data/subset\images\8614.jpg
21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,data/subset\images\21346.jpg
23785,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Oakley Women Black Beckon Sunglasses,data/subset\images\23785.jpg
23756,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Oakley Men M Frame Hybrid Black Sunglasses,data/subset\images\23756.jpg
28167,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,data/subset\images\28167.jpg
38194,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Men Sunglasses,data/subset\images\38194.jpg
28172,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Ray-Ban Men Aviator Steel Sunglasses,data/subset\images\28172.jpg
38175,Women,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Miami Blues Women Sunglasses,data/subset\images\38175.jpg
51722,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Allen Solly Men Blue Sunglasses AS232-C4,data/subset\images\51722.jpg
16960,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Image Men Classic Eyewear Black Sunglasses,data/subset\images\16960.jpg
30667,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Park Avenue Men Copper Sunglasses,data/subset\images\30667.jpg
8707,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,data/subset\images\8707.jpg
8689,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Women Basics Sunglasses P180BR1F,data/subset\images\8689.jpg
51294,Boys,Accessories,Eyewear,Sunglasses,Black,Fall,2012.0,Casual,Hop Scotch Boys Black Sunglasses,data/subset\images\51294.jpg
8701,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Women Basics Black Sunglasses,data/subset\images\8701.jpg
38228,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,data/subset\images\38228.jpg
30581,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray Ban Unisex Black Sunglass,data/subset\images\30581.jpg
51686,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Louis Philippe Men Golden Sunglass,data/subset\images\51686.jpg
23718,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Caravan Sunglasses,data/subset\images\23718.jpg
30570,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Opium Men Aviator Black Sunglass,data/subset\images\30570.jpg
51724,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Men Sunglasses AS232-C2,data/subset\images\51724.jpg
8687,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Fastrack Women Basics Sunglasses P191PR2F,data/subset\images\8687.jpg
30566,Men,Accessories,Eyewear,Sunglasses,Red,Winter,2016.0,Casual,Opium Men Black Sunglasses,data/subset\images\30566.jpg
17327,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,data/subset\images\17327.jpg
28165,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,data/subset\images\28165.jpg
49663,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,data/subset\images\49663.jpg
28395,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Women Black Sunglasses,data/subset\images\28395.jpg
40173,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Black Polarized Sporty Wrap Sunglasses,data/subset\images\40173.jpg
21306,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Celine Dion Women Purple Frame Sunglasses,data/subset\images\21306.jpg
29125,Women,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Vogue Women White Sunglasses,data/subset\images\29125.jpg
28175,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Ray-Ban Men Aviator White Sunglasses,data/subset\images\28175.jpg
40178,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Polarized Sporty Wrap Sunglasses,data/subset\images\40178.jpg
23696,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Predator 2 Sunglasses,data/subset\images\23696.jpg
30681,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,data/subset\images\30681.jpg
16105,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,M tv Women My Fab Eyewear Purple Sunglasses,data/subset\images\16105.jpg
23731,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men High Street Sunglasses,data/subset\images\23731.jpg
41518,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Basics Men Aviator Sunglasses,data/subset\images\41518.jpg
21273,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Allen Solly Unisex Sunglasses AS123-C1,data/subset\images\21273.jpg
16875,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,data/subset\images\16875.jpg
51710,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH214-C1,data/subset\images\51710.jpg
28158,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,data/subset\images\28158.jpg
16081,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Mayhem Women Gradient Sunglasses MAYS-9003-202,data/subset\images\16081.jpg
16083,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Mayhem Women Gradient Sunglasses MAYS-9005-201,data/subset\images\16083.jpg
38313,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Idee Men Metallic Frame Sunglasses,data/subset\images\38313.jpg
21279,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS166-C1,data/subset\images\21279.jpg
28393,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Women Brown Sunglasses,data/subset\images\28393.jpg
30663,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,data/subset\images\30663.jpg
51667,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Louis Philippe Men Grey Sunglasses,data/subset\images\51667.jpg
21353,Women,Accessories,Eyewear,Sunglasses,Red,Winter,2016.0,Casual,Van Heusen Women Oversized Sunglasses VH163-C3,data/subset\images\21353.jpg
17219,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Brown Sunglasses,data/subset\images\17219.jpg
16936,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Men Classic Eyewear Brown Sunglasses,data/subset\images\16936.jpg
17314,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,data/subset\images\17314.jpg
48206,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,data/subset\images\48206.jpg
17322,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,data/subset\images\17322.jpg
